username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
cmisla2;2016-11-02 13:46;0;0;"Trump is a "con man, a scam artist, a bigot,..."! Thanks #CarlBernstein #HillaryClintonforpresident pic.twitter.com/bVtn2Y59R4";;;#CarlBernstein #HillaryClintonforpresident;"793796317650661377";https://twitter.com/cmisla2/status/793796317650661377
mnissenson;2016-11-02 12:43;0;0;"Not sure who in #campaign convinced him.(Bet it has something 2 do w/ #MsUniverse on stump) But,PUTTING #TRUMP in GIRDLE is huge improvement!";;;#campaign #MsUniverse #TRUMP;"793780664042610688";https://twitter.com/mnissenson/status/793780664042610688
Stephskillions1;2016-11-02 12:27;0;1;"Anybody who thinks Trump will put Hillary in jail when he becomes president is dreaming. Y'all are easily misled. #TrumpFBIcodeName";;;#TrumpFBIcodeName;"793776526768517120";https://twitter.com/Stephskillions1/status/793776526768517120
walfridolopez;2016-11-02 12:16;0;0;"PRESIDENTIAL ELECTION 2016 Tracking Poll 11/2/16: Hillary Clinton 44% Vs. Donald Trump 44% http://www. investors.com/politics/ibd-t ipp-presidential-election-poll/ … via @IBDinvestors / TIPP";;@IBDinvestors;;"793773835044524032";https://twitter.com/walfridolopez/status/793773835044524032
mnissenson;2016-11-02 12:05;0;0;"I want every #lib who lived thru 60's 2 make "Karma" ur mantra this week. Cuz, if Karma lives, no way #Trump is ever #potus . "Trust Me"";;;#lib #Trump #potus;"793771030376386561";https://twitter.com/mnissenson/status/793771030376386561
mnissenson;2016-11-02 10:55;0;0;"@VABVOX I have 1000xs the respect 4 her after going, w/ such grace, thru the tsunami of primordial ooze #Trump spews around himself.";;@VABVOX;#Trump;"793753322490437632";https://twitter.com/mnissenson/status/793753322490437632
Rich_893;2016-11-02 10:34;0;0;"@welt -Und Trump, er ist sicher Mackie Messer.";;@welt;;"793748031006846980";https://twitter.com/Rich_893/status/793748031006846980
Rich_893;2016-11-02 10:17;1;2;"@VABVOX @Cernovich @NewYorker -It's odd, because one only has to listen to Trump for a few minutes to realize that he's mentally ill!";;@VABVOX @Cernovich @NewYorker;;"793743730402430976";https://twitter.com/Rich_893/status/793743730402430976
Rich_893;2016-11-02 09:53;1;0;"@carolJhedges @HelenaSMB -Farage moved to France after BREXIT vote. He made a special trip over here (U.S.) to coach Trump for the debates!";;@carolJhedges @HelenaSMB;;"793737886583496704";https://twitter.com/Rich_893/status/793737886583496704
MartyMacGyver;2016-11-02 09:52;0;0;"If you are hoping Trump doesn't get his eager fingers on the nuclear button, vote! His defeat is not a sure thing. #imwithher";;;#imwithher;"793737649978642432";https://twitter.com/MartyMacGyver/status/793737649978642432
horkmadork;2016-11-02 09:38;0;2;"when trump supporters know he's gonna lose so they really tryna pull out all the stops and trick ppl lol https:// twitter.com/curveme/status /793696158728073216 …";;;;"793734120979374080";https://twitter.com/horkmadork/status/793734120979374080
Rich_893;2016-11-02 08:43;0;1;"@barney_cannon @SheWhoVotes @margaritateresa @KateGrout @Nordstrom @MSNBC -Oh God, I can't even imagine a Trump mouth wash!";;@barney_cannon @SheWhoVotes @margaritateresa @KateGrout @Nordstrom @MSNBC;;"793720124813430784";https://twitter.com/Rich_893/status/793720124813430784
katsndogs;2016-11-02 08:38;0;0;"@peterdaou Could you please follow me long enough for me to dm u tomorrow? I'd like to get ahead of something from a Trump supporter Thanks";;@peterdaou;;"793719033262551040";https://twitter.com/katsndogs/status/793719033262551040
antvr8;2016-11-02 08:02;0;0;"@Brasilmagic Can we agree these men are deplorable?! But I'm sure Pence would use some PC term and Trump would blame HRC for the violence!";;@Brasilmagic;;"793709946269466624";https://twitter.com/antvr8/status/793709946269466624
xsgreene;2016-11-02 08:02;3;5;""If you vote for Hillary you're a grownup; if you vote for Trump you're a sucker; if you don't vote for anyone, you're an asshole." https:// twitter.com/conanobrien/st atus/793620204538527744 …";;;;"793709788966248448";https://twitter.com/xsgreene/status/793709788966248448
The_Jenius;2016-11-02 07:20;2;1;"Friend posted a photo of her Halloween costume & got COUNTLESS hateful comments. Still think Trump wont set us back? https://www. facebook.com/saraharnoldpho to/photos/a.668692823252347.1073741827.667642063357423/1086341668154125/?type=3&theater …";;;;"793699382516338688";https://twitter.com/The_Jenius/status/793699382516338688
haahr;2016-11-02 07:02;1;3;"4/ The downside of Trump winning is so negative that, even multiplied by its low probability, it's the dominant part of that sum.";;;;"793694720526422016";https://twitter.com/haahr/status/793694720526422016
haahr;2016-11-02 07:00;0;4;"1/ Donald Trump winning the Presidency would be a low probability event, given the polls. But low probability events happen. pic.twitter.com/diKr3uruKv";;;;"793694222343806976";https://twitter.com/haahr/status/793694222343806976
PartMoop;2016-11-02 06:50;0;0;"@nytimes What the fuck is wrong with you NYT!!? Are you hoping for the Lunatic Trump to win. For fuckssake already";;@nytimes;;"793691660056047616";https://twitter.com/PartMoop/status/793691660056047616
Khanoisseur;2016-11-02 06:42;395;612;"Let's open up 50 K emails from trump, his aides and the RNC and see what we find https:// twitter.com/khanoisseur/st atus/793689390765662208 …";;;;"793689688389279744";https://twitter.com/Khanoisseur/status/793689688389279744
EBADTWEET;2016-11-02 06:40;0;1;"Prevent urban voters from getting to the polls in a swing state. Then President Trump signs the federal “right to work” bill. Morons. https:// twitter.com/alexburnsNYT/s tatus/793640268939595776 …";;;;"793689269894197248";https://twitter.com/EBADTWEET/status/793689269894197248
Rich_893;2016-11-02 06:26;0;0;"@SkeezyDonald @puppymnkey -Trump looks like Tweety Bird, and most of the time, angry Tweety Bird.";;@SkeezyDonald @puppymnkey;;"793685590923370498";https://twitter.com/Rich_893/status/793685590923370498
MrJamesonNeat;2016-11-02 06:24;9;11;"Media shouldn't cow tow to Trump's threats of bringing lawsuits for reporting the truth. @ChrisCuomo https:// twitter.com/MrJamesonNeat/ status/792832307639889920 …";;@ChrisCuomo;;"793685201704456192";https://twitter.com/MrJamesonNeat/status/793685201704456192
GloriaArchuleta;2016-11-02 06:23;0;0;"@MillerForTexas @Montel_Williams Perhaps when Trump supporting Americans like you stop referring to women as #Cunts ? #DeplorableSid";;@MillerForTexas @Montel_Williams;#Cunts #DeplorableSid;"793684849559080960";https://twitter.com/GloriaArchuleta/status/793684849559080960
Stephskillions1;2016-11-02 06:19;0;0;"@BEAYAHUS @UncleRUSH innocent till proven guilty. So don't conclude. She's way better than TRUMP who knows nothing about politics.";;@BEAYAHUS @UncleRUSH;;"793683838970961920";https://twitter.com/Stephskillions1/status/793683838970961920
MrJamesonNeat;2016-11-02 05:59;0;0;"@MattWelch so he deleted those portions of the thread & claimed people were thinking he was defending Trump. Pathetic.";;@MattWelch;;"793678894888984576";https://twitter.com/MrJamesonNeat/status/793678894888984576
ethanjweiss;2016-11-02 05:58;2;2;"This interview with Bill Weld is astonishing on so many levels 'I fear for the country' if Trump is elected http:// on.msnbc.com/2f8sTtt";;;;"793678579657641984";https://twitter.com/ethanjweiss/status/793678579657641984
darthstar99;2016-11-02 05:48;1;1;"@EJLandwehr @mykatmikey @mmfa Because it's easier to focus on one thing. This is why it's a mistake to use Trump's 75 legal battles as a defense for Hillary's one.";;@EJLandwehr @mykatmikey @mmfa;;"793676103197954048";https://twitter.com/darthstar99/status/793676103197954048
Rich_893;2016-11-02 05:45;0;0;"@cherokeesher2 @Dimipace @politicususa -Look at Hillary's ideas compared with Trump's they are "good".";;@cherokeesher2 @Dimipace @politicususa;;"793675492897415169";https://twitter.com/Rich_893/status/793675492897415169
MrJamesonNeat;2016-11-02 05:40;1;5;". @tedfrank it's not that you were defending Trump. You're just wrong in your analysis of a case you purportedly had been studying.";;@tedfrank;;"793674194391150593";https://twitter.com/MrJamesonNeat/status/793674194391150593
MrJamesonNeat;2016-11-02 05:35;22;29;"With @GovGaryJohnson announcing Trump's pending rape case tonight, it would be negligent for any journalist not to be reporting.";;@GovGaryJohnson;;"793672805468340224";https://twitter.com/MrJamesonNeat/status/793672805468340224
ericflo;2016-11-02 05:33;0;18;"Cue people in my timeline actually bragging about voting for Johnson. Please people, vote Hillary. Not sure if we even survive a prez Trump.";;;;"793672237433757696";https://twitter.com/ericflo/status/793672237433757696
ArrBlair;2016-11-02 05:28;0;0;"@BAKKOOONN Trump rump on the stump.";;@BAKKOOONN;;"793671150903529474";https://twitter.com/ArrBlair/status/793671150903529474
sfluvr007;2016-11-02 05:23;0;0;"Trump has a way with these people, he's an outsider, talks like they do. He brings out the worst in people that have been waiting 4)";;;;"793669803110084608";https://twitter.com/sfluvr007/status/793669803110084608
Rich_893;2016-11-02 05:22;1;1;"@Dimipace @cherokeesher2 -Even if those numbers are accurate, which they are not, 61% of Texas Trump supporters are not a majority of Texans!";;@Dimipace @cherokeesher2;;"793669687087280128";https://twitter.com/Rich_893/status/793669687087280128
shamshiine;2016-11-02 04:55;6;15;"I cannot imagine an America with Trump as president. He represents everything that needs to be fixed in this country. #ImWitHer";;;#ImWitHer;"793662833535754240";https://twitter.com/shamshiine/status/793662833535754240
mnissenson;2016-11-02 04:52;0;1;"TOO FUNNY! Notice #Trump looking mysteriously a LITTLE less flabby lately?It seems Mr. Ridiculous is wearing a GIRTLE. #MissUniverse wannabe?";;;#Trump #MissUniverse;"793661931978575872";https://twitter.com/mnissenson/status/793661931978575872
mnissenson;2016-11-02 04:51;1;2;"Where did #GOP go wrong?By constantly putting #party b4 #country& following #Trump 2 bitter end.Ever seen a lemming? Look in the mirror boys";;;#GOP #party #country #Trump;"793661744988041216";https://twitter.com/mnissenson/status/793661744988041216
mnissenson;2016-11-02 04:48;0;0;"Dear #GOP u misread every signal from #Rs -did ridiculous #Trump #endorsement tango&already talking #impeachment ?It may be yours gentlemen";;;#GOP #Rs #Trump #endorsement #impeachment;"793661112499572736";https://twitter.com/mnissenson/status/793661112499572736
fredsharples;2016-11-02 04:42;3;5;"Yesterday @FiveThirtyEight gave both trump & the Cubs a 24% chance of winning.";;@FiveThirtyEight;;"793659484178571265";https://twitter.com/fredsharples/status/793659484178571265
Rich_893;2016-11-02 04:41;2;3;"@cherokeesher2 @DailyCaller -Wait! Is Trump even an American citizen? Was he born here?";;@cherokeesher2 @DailyCaller;;"793659388724518912";https://twitter.com/Rich_893/status/793659388724518912
VilliSpeaks;2016-11-02 04:40;9;21;"If Hilary got endorsed by the KKK, I would demand she rejects it. Fact that Trump has not said peep is mind-blowing! Outrage! Insanity! https:// twitter.com/tedgeoghegan/s tatus/793536408845684736 …";;;;"793658920384405505";https://twitter.com/VilliSpeaks/status/793658920384405505
piathabia;2016-11-02 04:36;0;1;"Late case of trick or treat: overhearing your co-worker saying she'll vote for Trump BUT forgetting to register";;;;"793658070890983425";https://twitter.com/piathabia/status/793658070890983425
saragraves;2016-11-02 04:35;0;0;""If you vote for Clinton, you’re a grown-up. If you vote for Trump, you’re a sucker. If you don’t vote, you’re an asshole." - Louis C.K.";;;;"793657842213408768";https://twitter.com/saragraves/status/793657842213408768
dijit23;2016-11-02 04:20;0;0;"@Lawrence O'Donnell Will the December16th civil trial in the raping of a teen by Donald Trump get any airtime before election? If not why?";;@Lawrence;;"793653942861213696";https://twitter.com/dijit23/status/793653942861213696
RickHopkins52;2016-11-02 04:03;0;0;"@TheFix When will you beltway media types realize that a Trump victory would be disastrous for the country/world not just for Democrats?";;@TheFix;;"793649690675785729";https://twitter.com/RickHopkins52/status/793649690675785729
jimmerSF;2016-11-02 03:49;0;0;"KKK's official newspaper supports Donald Trump for president http:// wapo.st/2faI4zK?tid=ss _tw …";;;;"793646137924161536";https://twitter.com/jimmerSF/status/793646137924161536
Rich_893;2016-11-02 03:33;0;1;"@MikeH7 @pkni -I don't know if they are enthusiastic, they are patriotically rejecting Trump!";;@MikeH7 @pkni;;"793642094204071936";https://twitter.com/Rich_893/status/793642094204071936
Rich_893;2016-11-02 03:29;0;1;"@cherokeesher2 @memnosoncos -I am from San Francisco, you can't imagine the anxiety associated with even the possibility of Trump as Pres.";;@cherokeesher2 @memnosoncos;;"793641218710253569";https://twitter.com/Rich_893/status/793641218710253569
karaswisher;2016-11-02 03:26;0;0;"@mark_dow @RiskReversal @msuster love you slagging those who actually speak out loudly instead of real problem: Trump";;@mark_dow @RiskReversal @msuster;;"793640440972972033";https://twitter.com/karaswisher/status/793640440972972033
jessicajin8;2016-11-02 03:22;3;3;"Why Does Education Translate to Less Support for Donald Trump? http://www. nytimes.com/2016/11/02/ups hot/why-does-education-translate-to-less-support-for-donald-trump.html?smid=tw-share&_r=0 …";;;;"793639442133032960";https://twitter.com/jessicajin8/status/793639442133032960
meta4matt;2016-11-02 03:17;0;0;"@Evan_McMulIin @RightWing_Diva Trump? #MAGA";;@Evan_McMulIin @RightWing_Diva;#MAGA;"793638154414661632";https://twitter.com/meta4matt/status/793638154414661632
Rich_893;2016-11-02 03:17;0;1;"@WeezielouJ @VA4Hillary1 -A lot of them aren't even "Trump people" they are Moscow Trolls!";;@WeezielouJ @VA4Hillary1;;"793638019475529728";https://twitter.com/Rich_893/status/793638019475529728
akornblatt;2016-11-02 03:14;0;2;"@JSpragens @DouglasESchoen @thehill @FNInsiders I value qualities that are higher than Trump can even fathom, like not groping women";;@JSpragens @DouglasESchoen @thehill @FNInsiders;;"793637491269959681";https://twitter.com/akornblatt/status/793637491269959681
JohnSteen;2016-11-02 03:13;3;6;"Let's remember, FL registered 500k new Dem voters & GOP only 60k. IT'S OVER FOR TRUMP....hopefully! #lastword";;;#lastword;"793637243025928193";https://twitter.com/JohnSteen/status/793637243025928193
CharlotteKim;2016-11-02 03:09;0;0;"Praying for a landslide victory for #Hillary , that will hopefully shut up #Trump and make him a footnote.";;;#Hillary #Trump;"793636106071740416";https://twitter.com/CharlotteKim/status/793636106071740416
DuffnsunNancy;2016-11-02 03:08;0;0;"Lawyer in Donald Trump child rape case speaks out http://www. independent.co.uk/news/world/ame ricas/us-elections/donald-trump-rape-sexual-assault-claims-court-republican-party-us-presidential-florida-a7360636.html …";;;;"793635962102222848";https://twitter.com/DuffnsunNancy/status/793635962102222848
